X,Y,ID,NUM_TAV,NUMERO_UTE,COMUNE,VIA1_NOME,VIA1_CAMPO,INCROCIO,VIA2_NOME,VIA2_CAMPO,NOTE,CONSERVAZI,TUTTA_NOTT,REGOLATORE,DIFFERENZI,PROTEZIONE,TIPO_ACCEN,TELESEGNAL,MONOFASE,TRIFASE,CLASSEII,PORTATA,Long,Lat
18.1686343791702,40.3611064878498,245,25,734 692 891,Lecce,VIALE,PORTA D'EUROPA,,,,,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,,SI,SI,16,2789073.16864999990,4472738.06795999970
18.1686572782884,40.3610826459428,246,25,734 692 905,Lecce,VIALE,PORTA D'EUROPA,,,,,Adeguato,SI,STB45,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,68,2789076.06718999990,4472726.47382000000
18.1738090720195,40.3612579071644,247,25,734 622 915,Lecce,VIA,GAETANO ARGENTO,,,,,Adeguato,SI,STB36,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2789517.00687000020,4472768.50258000010
18.173933260148,40.3601776096851,248,25,732 217 983,Lecce,VIA,MANZONI ALESSANDRO,,,,,Adeguato,SI,STB16,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2789531.86186000010,4472648.93800000010
18.171142269131,40.3595167432364,249,25,734 959 286,Lecce,VIALE,MICHELE DE PIETRO,,,,,Adeguato,SI,SMHM 2K,SI,SI,Interruttore Crepuscolare,Assente,SI,,SI,9,2789297.44282000000,4472567.05437999960
18.1727053208334,40.3593726699835,250,25,734 630 578,Lecce,VIA,VITO MARIO STAMPACCHIA,,,,,Adeguato,SI,STB26,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,40,2789430.77544000000,4472555.82256000020
18.1720618912554,40.3588421037354,251,25,732 350 349,Lecce,VIA,FORNELLO CASALE,angolo,VIALE,MICHELE DE PIETRO,,Adeguato,SI,STB45,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,68,2789378.23949000010,4472494.95330999980
18.1752932293935,40.3590698825891,252,25,732 558 993,Lecce,VIA,MAGGIULLI LUIGI,,,,,Adeguato,SI,STB21,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2789651.78875999990,4472530.09805000010
18.1748816988264,40.358175220636,253,25,734 630 586,Lecce,VIA,VITO MARIO STAMPACCHIA,angolo,VIA,LIGURIA,,Adeguato,NO,SMHM 2K,SI,SI,Interruttore Crepuscolare,Assente,SI,,SI,9,2789620.40304999980,4472429.50982000030
18.1754369933219,40.3579641629673,254,25,734 642 011,Lecce,VIA,04-NOVEMBRE,angolo,VIA,COSTADURACOL. ARCHIMEDE,,Adeguato,SI,SMHT 10K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,16,2789668.41004000000,4472407.77080999970
18.1770107849035,40.359797290235,255,25,734 640 476,Lecce,VIA,BOCCACCIO GIOVANNI,,,,,Adeguato,SI,STB11,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,17,2789794.76807000020,4472616.10302999990
18.177212331785,40.3589800047116,256,25,732 559 001,Lecce,VIA,GABRIELE D'ANNUNZIO,,,,,Adeguato,SI,STB26,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,40,2789815.14839000020,4472525.97670000050
18.176717158356,40.3560444216623,257,25,732 516 395,Lecce,VIA,DI CASANELLO,,,,,Adeguato,SI,STB45,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,68,2789784.80434999990,4472198.53278999960
18.1765589619569,40.3555144071662,258,25,734 727 628,Lecce,PIAZZA,VERDI  GIUSEPPE,,,,,Adeguato,SI,HM 07,SI,SI,Astronomico - Crepuscolare,Assente,SI,,SI,32,2789773.48194999990,4472139.20340000000
18.1738728397433,40.355539276244,259,25,734 965 308,Lecce,VIA,MARCO AURELIO,,,,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2789545.22228999990,4472133.76864000040
18.1726473900264,40.3558992620111,260,25,732 218 424,Lecce,VICO,DEGLI ALBANESI,,,,,Adeguato,SI,,NO,SI,Programmatore Elettronico,Assente,,SI,SI,32,2789439.69749000020,4472170.00033999980
18.1791684850834,40.3604900243558,261,25,734 638 463,Lecce,VIA,PETRARCA FRANCESCO,,,,,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2789975.26605000020,4472699.60575999970
18.1788360309165,40.360223831883,262,25,734 638 455,Lecce,VIA,PETRARCA FRANCESCO,angolo,VIA,QUINTINO SELLA,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2789948.09228000000,4472669.03526999990
18.1790356764902,40.3552836333598,263,25,732 563 563,Lecce,VIA,IMPERATORE ADRIANO,,,,CIVICO 28 INTERNO IACP,Adeguato,SI,SMHT 10K,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,16,2789984.77687000020,4472121.14415999970
18.1728934432735,40.3627985114628,264,25,4545,Lecce,VIA,GARIGLIANO,,,,,Adeguato,SI,STB45,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,68,2790060.96008000010,4472883.63807999990
18.1814671118949,40.3602757626592,265,26,734 610 895,Lecce,VIA,CHIRIATTI GIUSEPPE,,,,,Adeguato,SI,STB16,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2790171.35459000010,4472682.84176000020
18.1799774386874,40.3584305678634,266,26,734 636 517,Lecce,VIA,MILIZIA FRANCESCO,,,,,Adeguato,SI,STB21,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2790052.20073000020,4472473.41983000000
18.1802873104866,40.3575873386159,267,26,732 218 017,Lecce,PIAZZA,LUDOVICO ARIOSTO,,,,,Adeguato,SI,STB21,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2790081.88890000010,4472380.74461000040
18.1801197865363,40.3564356548209,268,26,732 218 009,Lecce,VIA,GOBETTI PIERO,,,,,Adeguato,SI,STB21,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2790072.26030000020,4472252.36333999970
18.1793787850729,40.3562464694061,269,26,734 733 628,Lecce,VIA,PARINI GIUSEPPE,,,,,Adeguato,SI,SMHT 10K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,16,2790010.07562999990,4472229.09423999950
18.1802396770936,40.3557710987528,270,26,734 731 811,Lecce,VIA,FERECIDE SIRO,,,,,Adeguato,SI,SMHT 3K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,"4,5",2790085.09842999980,4472178.94531000030
18.1803414408584,40.3548215810894,272,26,895 410 560,Lecce,VIA,IMPERATORE ADRIANO,,,,,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,,SI,SI,16,2790097.53536000010,4472073.83315000030
18.1795454132459,40.3547676077588,271,26,734 730 432,Lecce,VIA,IMPERATORE ADRIANO,angolo,VIA,MONTE SAN MICHELE,,Adeguato,SI,STB16,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2790030.13519999990,4472065.40813000030
18.1828794587826,40.365794298624,273,26,894 910 950,Lecce,VIA,MORAVIA ALBERTO,,,,,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,,SI,SI,16,2790269.24530000010,4473299.87420000040
18.1862516581359,40.3656796664644,274,26,895 280 135,Lecce,VIA,BIASCO ATTILIO,,,,,Adeguato,SI,,SI,SI,Programmatore Elettronico,Assente,,SI,SI,9,2790556.09718000000,4473297.46705000010
18.1901023900582,40.3620533153904,275,26,895 246 387,Lecce,VIALE,GIOVANNI PAOLO II,angolo,VIA,MARINOSCI MARTINO,,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,SI,,SI,16,2790917.16948000020,4472909.51492999960
18.184695815035,40.3613322638789,276,26,734 607 592,Lecce,VIA,FRANCESCO POLI,,,,,Adeguato,SI,STB21,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2790441.35643000020,4472810.01944999960
18.187725976864,40.3605802171552,277,26,734 515 353,Lecce,VIALE,GIOVANNI PAOLO II,,,,CIVICO 32,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2790701.72966999980,4472735.79903000030
18.1841527676063,40.3600319474794,278,26,734 608 785,Lecce,VIA,DE GASPERI ALCIDE,,,,CIVICO 4,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2790400.43490000020,4472663.98575999960
18.1860442269471,40.3577186322648,280,26,734 564 907,Lecce,VIA,CARLO MASSA,,,,,Adeguato,SI,SMHT 3K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,"4,5",2790586.98891999990,4472398.39702999960
18.1856345128283,40.3567932270945,281,26,734 565 440,Lecce,VIA,LUDOVICO PEPE,angolo,VIA,PAPADIA BALDASSARE,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2790539.24714000010,4472308.93133999970
18.1861834858523,40.3566154856485,282,26,732 503 684,Lecce,VIALE,DELLA LIBERTA',,,,CIVICO 60,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2790586.58772999980,4472290.87772000020
18.1863676235532,40.3555516527192,283,26,734 480 509,Lecce,VIA,LUPIAE,,,,CIVICO 23,Adeguato,SI,STB21,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2790649.97598000010,4472192.58581999970
18.1875067056369,40.355227569796,284,26,734 553 981,Lecce,VIA,FORNARI VITO,,,,CIVICO 5,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2790704.53800999980,4472140.83212000040
18.1843613273887,40.3550324548809,285,26,732 559 035,Lecce,VIALE,JAPIGIA,angolo,VIA,BALDUINI GIROLAMO,,Adeguato,SI,STB36,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2790438.14690000010,4472109.53918999990
18.1829543942473,40.354442487153,286,26,732 559 027,Lecce,VIA,BATTISTI CESARE,angolo,VIA,IMBRIANI MATTEO RENATO,,Adeguato,SI,STB21,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2790320.99899999980,4472039.73187999990
18.1822841631116,40.3542513705973,287,26,732 516 441,Lecce,VIA,BATTISTI CESARE,,,,CJVICO 55,Adeguato,SI,STB11,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,17,2790264.83219000000,4472016.46277999970
18.1929935124834,40.3648973249872,288,26,740 612 760,Lecce,VIA,FOGAZZARO ANTONIO,angolo,VIA,ALVARO CORRADO,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2791131.80690000020,4473231.27046000030
18.1966500664955,40.3651033503536,289,26,734 508 403,Lecce,VIALE,GIOVANNI PAOLO II,angolo,PIAZZALE,PESARO,,Adeguato,SI,STB45,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,68,2791441.52669000020,4473265.37174000030
18.199352368894,40.3670050825032,290,26,732 306 081,Lecce,VIA,ASCOLI PICENO,incrocio,VIA,TERNI,,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2791663.38555999980,4473484.82345999960
18.196729029341,40.3638762199929,291,26,732 459 600,Lecce,VIA,NOVARA,,,,,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2791453.16124999990,4473129.36784000040
18.2014254896962,40.3638979395799,292,26,894 263 016,Lecce,VIA,AGRIGENTO,angolo,PIAZZALE,MILANO,,Adeguato,SI,,,,,,,,,,2791851.94554000020,4473146.21788000040
18.1942401709938,40.3628128208155,293,26,734 521 574,Lecce,VIA,AGRIGENTO,,,,CIVICO 2,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2791227.69164999990,4473000.18419000040
18.1931843670222,40.3623373685888,294,26,732 365 974,Lecce,PIAZZA,PALIO,,,,PALAZZETTO DELLO SPORT,Adeguato,SI,STB21,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2791158.28554000010,4472947.62810999990
18.1953261068048,40.3616783284341,295,26,734 529 559,Lecce,VIA,ALESSANDRIA,,,,CIVICO  21,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2791342.83360000000,4472881.03033000040
18.1995090483867,40.3614324830839,296,26,734 527 882,Lecce,VIA,BRESCIA,angolo,VIA,SIRACUSA,,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2791699.09159999990,4472866.58743999990
18.2013854322683,40.3601591733354,297,26,734 486 001,Lecce,VIA,NICCOLO' MACHIAVELLI,,,,CIVICO 14,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2791863.58008999980,4472730.98474000020
18.1994224894211,40.359902794849,298,26,739 303 222,Lecce,VIA,NICCOLO' MACHIAVELLI,incrocio,VIALE,DELLA LIBERTA',SINO ALLO STADIO,Adeguato,SI,STB55,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,84,2791697.88803000000,4472696.48226999960
18.1993739501197,40.3598752317335,299,26,734 486 019,Lecce,VIA,NICCOLO' MACHIAVELLI,,,,CIVICO 5,Adeguato,SI,STB11,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,17,2791693.87611000010,4472693.27273999990
18.1983986230703,40.3582292271653,300,26,734 483 818,Lecce,VIA,BARI,,,,CIVICO 42,Adeguato,SI,STB45,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,68,2791617.64973999980,4472507.52109999950
18.1960185293398,40.3576979592415,301,26,895 668 834,Lecce,VIA,BARI,,,,CIVICO 23,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,,SI,SI,17,2791410.23376000020,4472447.34238999990
18.1945203551403,40.3576908933507,302,26,703 663 290,Lecce,VIA,BARI,angolo,VIA,ASSISI,,Adeguato,SI,SMHT 3K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,"4,5",2791287.87037000010,4472442.12689999960
18.192320956126,40.3586574805099,303,26,734 558 001,Lecce,VIA,MARINOSCI MARTINO,,,,CIVICO 10,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2791099.71157999990,4472536.40689000020
18.1923465336321,40.3585989591127,304,26,734 558 010,Lecce,VIA,MARINOSCI MARTINO,,,,CIVICO 10,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2791102.11873000020,4472529.98782000040
18.1955326137277,40.3556915086061,305,26,890 883 362,Lecce,VIA,TONDI VITTORIO,,,,,Adeguato,SI,STB11,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,17,2791392.58134000000,4472201.41203000020
18.1964567056888,40.355218795328,306,26,703 018 807,Lecce,VIALE,ALDO MORO,,,,PETRUCCIANI,Adeguato,SI,STB11,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,17,2791464.79580000000,4472167.31075999980
18.1938276411858,40.3543556257516,307,26,732 353 224,Lecce,VIA,TIVOLI,,,,,Adeguato,SI,STB16,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2791244.94289000010,4472063.40218000020
18.2014689910701,40.3536397608668,308,26,894 739 614,Lecce,VIA,VARESE,,,,,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,,,SI,SI,9,2791904.50162000020,4472012.04966999960
18.2020932968778,40.3636758585723,309,26,895 342 327,Lecce,PIAZZALE,MILANO,angolo,PIAZZETTA,TOSCANINI ARTURO,,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,,SI,SI,9,2791909.55598999980,4473123.61533000040
18.2022327308118,40.3633125215788,310,26,734 521 566,Lecce,VIA,AGRIGENTO,angolo,PIAZZALE,SIENA,,Adeguato,SI,STB45,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,68,2791922.85990000000,4473083.70361000020
18.2023520410335,40.3586237827396,311,26,734 487 643,Lecce,VIALE,ROMA,angolo,PIAZZA,NAPOLI,,Adeguato,SI,STB45,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,68,2791951.85558999980,4472563.48675999980
18.2017343614902,40.3548549103386,312,26,734 496 618,Lecce,VIA,VARESE,,,,,Adeguato,SI,SMHT 3K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,"4,5",2791940.59843999990,4472116.27082999980
18.2053040157105,40.3610401895535,313,26,894 723 955,Lecce,VIA,DON GAETANO QUARTA,angolo,VIA,CAGLIARI,ROTATORIA VIA DELLA LIBERTA,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,,SI,SI,16,2792192.85747999980,4472840.86570000000
18.2053626523574,40.3593779975544,314,26,734 489 441,Lecce,VIA,PESCARA,,,,,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2792204.53083000010,4472656.49543000010
18.205840180209,40.3575990446203,315,26,734 492 124,Lecce,VIA,FIRENZE,,,,,Adeguato,SI,STB26,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,40,2792252.25423000010,4472460.45181000050
18.2036320597636,40.3564666643762,316,26,734 493 457,Lecce,VIA,BENEVENTO,,,,,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2792069.25730000020,4472327.92494999990
18.2076154226654,40.3601660299117,317,26,894 253 274,Lecce,PIAZZA,MADRE TERESA  DI CALCUTTA,angolo,VIA,CAGLIARI,,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,,SI,SI,53,2792392.69684999990,4472750.93130999990
18.1443557584091,40.3467042671147,318,30,895 854 549,Lecce,PIAZZETTA,LUCIO BATTISTI,angolo,VIA,DE ROSIS GIOVANNI,,Adeguato,SI,STB16,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2787098.79172000010,4471129.10419999990
18.144958389412,40.344668953461,319,30,895 879 363,Lecce,VIA,BELLINI VINCENZO,,,,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2787132.15726999990,4470839.08062999970
18.1446087424714,40.3435380480308,320,30,734 863 343,Lecce,VIA,DEI PATITARI,,,,,Adeguato,SI,STB16,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2787106.91923000010,4470712.46267000030
18.1442139638871,40.342735855302,321,30,895 674 036,Lecce,VIA,DE RINALDIS BARTOLOMEO,,,,,Adeguato,SI,SMHT 6K,SI,SI,Programmatore Elettronico,Assente,,SI,SI,9,2787076.54803000020,4470622.20459999980
18.14695263363,40.3532256018418,322,30,734 867 152,Lecce,VIA,TEODORO PELLEGRINO,,,,EX VIA DELL'ARICOLTURA,Adeguato,SI,STB36,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,53,2787267.75826000000,4471795.13178000040
18.1525910271894,40.3535111121529,323,30,734 660 990,Lecce,VIA,DALMAZIO BIRAGO,,,,PRESSI VIALE DELLA REPUBBLICA,Adeguato,SI,STB16,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2787745.56994999990,4471843.89680000020
18.1529571469829,40.349914196624,324,30,749 396 385,Lecce,VIA,VECCHIA CARMIANO,angolo,VIA,QUINTO MARIO CORRADO,,Adeguato,SI,SMHT 10K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,16,2787790.91287000010,4471445.64910000000
18.1504799185364,40.3478665972148,325,30,732 306 161,Lecce,VIA,ACQUAVIVA BELISARIO,,,,,Adeguato,SI,STB26,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,40,2787588.58079000000,4471210.80700000000
18.1529107843189,40.3475151873793,326,30,734 872 229,Lecce,VIALE,GRASSI GIUSEPPE,angolo,VIA,EUGENIO MACCAGNANI,,Adeguato,SI,STB21,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2787796.47379000020,4471179.15251000040
18.1539400319186,40.3458304076812,327,30,734 872 245,Lecce,VIALE,GRASSI GIUSEPPE,,,,CIVICO 56,Adeguato,SI,STB21,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,32,2787890.58173000020,4470995.21425999980
18.154016009791,40.345732014635,328,30,732 231 528,Lecce,VIA,CONTE ROBERTO,angolo,VIALE,GRASSI GIUSEPPE,,Adeguato,SI,STB11,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,17,2787897.42595000010,4470984.52018000000
18.14924332096,40.3447757100918,329,30,732 563 644,Lecce,VIA,MONTERONI,,,,CIVICO 118,Adeguato,SI,STB45,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,68,2787495.75614000020,4470863.89090999960
18.1477524290512,40.3448741256347,330,30,739 350 581,Lecce,VIA,BATTAGLINI FRANCESCO,,,,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2787368.71040999980,4470870.30736000000
18.1567115121633,40.3523875392391,331,30,894 477 504,Lecce,VIA,ETTORE D'AMORE,angolo,VIA,FIUME,,Adeguato,SI,SMHT 10K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,16,2788100.02994999990,4471731.63980000000
18.1569563889896,40.3476981248472,332,30,891 797 354,Lecce,VIA,VANVITELLI LUIGI,angolo,VIA,MASSAGLIA GUGLIELMO,,Adeguato,SI,SMHT 10K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,16,2788139.42377000020,4471211.72800000010
18.1570658070355,40.3466034054804,333,30,702 362 962,Lecce,VIA,MARCIANO' GIROLAMO,,,,,Adeguato,SI,SMHT 3K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,"4,5",2788178.38468000010,4471101.77163999990
18.1567505178965,40.3454053548307,334,30,891 037 104,Lecce,VIA,GALILEO GALILEI,,,,,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,,SI,SI,9,2788072.75730999980,4470984.88889000010
18.1561725666427,40.3444485173476,336,30,895 410 535,Lecce,VIA,PRESTA GIOVANNI,,,,IMPIANTO DI VIALE GRASSI,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,,SI,SI,25,2788090.07327000010,4470843.76379000020
18.1560995669625,40.3445248054387,335,30,734 897 418,Lecce,VIA,PRESTA GIOVANNI,,,,,Adeguato,SI,STB16,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2788085.31137999990,4470848.09277999960
18.1594562453943,40.3543049171948,337,30,734 664 774,Lecce,VIA,FLASCASSOVITTI LEONIDA,angolo,VIA,DELLE ANIME,,Adeguato,SI,STB16,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2788325.57036999990,4471952.85123000010
18.1600344361503,40.3529361464049,338,30,732 219 412,Lecce,VIA,GIOACCHINO TOMA,,,,,Adeguato,SI,STB45,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,68,2788380.11565000010,4471802.63525000030
18.1605708568423,40.3527460185947,339,30,734 674 711,Lecce,VIA,GORIZIA,,,,,Adeguato,SI,SMHT 10K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,16,2788426.43586000010,4471783.15479000010
18.1582082665311,40.3520269178745,340,30,732 219 421,Lecce,VIA,FLASCASSOVITTI LEONIDA,,,,CIVICO 1,Adeguato,SI,STB55,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,84,2788228.60098000010,4471696.14207000010
18.1590860492776,40.3513985738242,341,30,894 301 597,Lecce,VIA,DALMAZIO BIRAGO,,,,,Adeguato,NO,,SI,SI,Programmatore Elettronico,Assente,,SI,SI,,2788305.65701000020,4471629.04270999970
18.1608908652242,40.3508696352382,342,30,732 491 996,Lecce,VIA,PAOLO COLACI,,,,,Adeguato,SI,STB16,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2788461.06778000020,4471575.79612999970
18.1644826070653,40.3509561236951,343,30,732 516 522,Lecce,VIA,LIBERTINI GIUSEPPE,,,,PORTA RUDIAE,Adeguato,SI,STB55,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,84,2788765.82873000020,4471590.94759999960
18.1660402218281,40.3528770088703,344,30,734 956 970,Lecce,VIA,ADUA,angolo,VIA,PIETRO PALUMBO,,Adeguato,SI,STB16,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,25,2788890.50367000000,4471814.32352000010
18.1652259491926,40.3536635250373,345,30,732 516 409,Lecce,VIA,POZZUOLO,,,,CIVICO 1,Adeguato,SI,,NO,SI,Interruttore Crepuscolare,Assente,,SI,SI,25,2788818.20952000000,4471899.17174000010
18.1623213140978,40.34941904996,346,30,734 899 542,Lecce,VIA,DE IACOBIS GIUSTINO,,,,,Adeguato,SI,SMHT 6K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,9,2788588.34011000020,4471419.08665999960
18.1621414567257,40.3481879834993,347,30,732 503 889,Lecce,VIA,ARMANDO DIAZ,,,,,Adeguato,SI,,NO,SI,Interruttore Crepuscolare,Assente,,SI,SI,40,2788577.95053000000,4471281.85764999970
18.1608213879215,40.3465475237605,348,30,732 231 536,Lecce,VIA,ORSINI PRINCIPE APOSTOL. DUCAS,,,,,Adeguato,SI,STB45,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,68,2788472.32316000010,4471095.71105000000
18.1644684223009,40.3481476722829,349,30,734 878 111,Lecce,VIA,MARTIRI D' OTRANTO,,,,,Adeguato,SI,STB11,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,17,2788775.78541000000,4471284.45505000000
18.164925219839,40.3483262127942,350,30,732 563 652,Lecce,VIA,MONTELLO,,,,,Adeguato,SI,STB 66,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,100,2788813.88053000020,4471305.66710000020
18.1580115161255,40.3448658952829,351,30,734 894 419,Lecce,VIA,RUDIAE,,,,,Adeguato,SI,SMHT 10K,SI,SI,Astronomico - Crepuscolare,Assente,,SI,SI,16,2788240.28924999990,4470900.47357000040
18.1675056719086,40.3453195436593,352,30,732 219 501,Lecce,VIA,PETRAGLIONE GIUSEPPE,angolo,VIA,DI USSANO,,Adeguato,SI,STB45,NO,SI,Astronomico - Crepuscolare,Assente,,SI,SI,68,2789045.04864000020,4470979.69410000000
18.167418909608,40.3448813331184,353,30,734 880 647,Lecce,VIA,DI USSANO,,,,CIVICO 29,Adeguato,NO,SMHM 2K,SI,SI,Interruttore Crepuscolare,Assente,SI,,SI,9,2789039.42095000020,4470930.77649999970
18.1687170010469,40.3515256448502,354,30,732 503 897,Lecce,PIAZZA,DUOMO,,,,IMPIANTO ESTERNO,Adeguato,SI,,NO,SI,Interruttore Crepuscolare,Assente,,SI,SI,100,2789121.40120999980,4471675.52524999990
18.168587577897,40.35144383934,355,30,734 921 831,Lecce,PIAZZA,DUOMO,,,,IMPIANTO INTERNO,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,,SI,SI,25,2789111.66098000020,4471664.81099999980
18.1704013237105,40.3537589843294,356,30,732 285 423,Lecce,VIA,LEONARDO PRATO,,,,,Adeguato,SI,,NO,SI,Interruttore Crepuscolare,Assente,,SI,SI,40,2789257.43974999990,4471925.52446999960
18.171533574282,40.3536957436208,357,30,732 503 935,Lecce,VIA,ABRAMO BALMES,,,,,Adeguato,SI,,NO,SI,Interruttore Crepuscolare,Assente,,SI,SI,40,2789353.86801999990,4471921.95304999970
18.1725395248805,40.3528142436148,358,30,732 559 078,Lecce,VICO,STORELLA,,,,,Adeguato,SI,,SI,SI,Interruttore Crepuscolare,Assente,,SI,SI,32,2789442.82878000010,4471827.14816000030
